sample_id	ABCA1	ABCG5	ABCG8	ABI1	ACO1	ACVR1B	ACVR2A	ADGRE1	ADM	ADORA2B	ADRA2A	ADRM1	AHR	AK2	AKR1C1	ANKS4B	ANP32E	APLNR	APOA1	APOA2	APOA4	AQP8	AQP9	ASF1A	ASF1B	ATAD2	ATP1B3	ATP2A2	ATP2B1	ATP2C1	AURKA	AURKB	AXL	BARD1	BDKRB1	BEST1	BIRC5	BRCA1	BRCA2	BRMS1L	BST2	BTG2	BUB1B	C3AR1	C5AR1	CA2	CALCRL	CALML4	CBX5	CCL17	CCL20	CCL22	CCL24	CCL5	CCL7	CCNB2	CCNE1	CCP110	CCR7	CD14	CD36	CD40	CD48	CD55	CD69	CD70	CD82	CDC20	CDC25A	CDC25B	CDCA3	CDCA8	CDHR2	CDHR5	CDK1	CDK4	CDKN1A	CDKN1B	CDKN2A	CDKN2C	CDKN3	CEACAM7	CEL	CENPE	CENPM	CHEK1	CHEK2	CHST2	CIT	CKS1B	CKS2	CLDN15	CLDN2	CLEC5A	CMKLR1	CNOT9	CSE1L	CSF1	CSF3	CSF3R	CTCF	CTPS1	CX3CL1	CXCL10	CXCL11	CXCL6	CXCL8	CXCL9	CXCR6	CYBB	CYP8B1	DCBLD2	DCK	DCLRE1B	DCTPP1	DDX39A	DEK	DEPDC1	DIAPH3	DLGAP5	DNMT1	DONSON	DSCC1	DUT	E2F8	EBI3	EDN1	EED	EIF2AK2	EIF2S1	EMP3	ENPP7	EPB41	EREG	ESPL1	EXOSC8	EZH2	EZR	F11R	F3	FABP1	FABP2	FASTKD4	FFAR2	FOLH1	FPR1	FTH1	FXYD3	FZD5	GABBR1	GCH1	GCNT3	GINS1	GINS3	GINS4	GNA15	GNAI3	GP1BA	GPC3	GPR132	GPR183	GSPT1	GUCA2A	H2AX	H2AZ1	HAMP	HAS2	HBEGF	HELLS	HEPH	HIF1A	HMGA1	HMGB2	HMGB3	HMGCS2	HMMR	HNRNPD	HPN	HRH1	HUS1	ICAM1	ICAM4	ICOSLG	IFI27	IFITM1	IFNAR1	IFNGR2	IL10	IL10RA	IL12B	IL15	IL15RA	IL18	IL18RAP	IL1A	IL1B	IL1R1	IL2RB	IL4R	IL6	IL7R	ILF3	ING3	IPO7	IRAK2	IREB2	IRF1	IRF7	ITGA5	ITGB3	ITGB8	JPT1	KCNA3	KCNJ2	KCNMB2	KCNQ1	KIF18B	KIF1B	KIF22	KIF2C	KIF4A	KLF6	KPNA2	LAMP3	LBR	LCK	LCP2	LDLR	LEP	LIF	LIG1	LIMA1	LMNB1	LPAR1	LPCAT3	LTA	LUC7L3	LY6E	LYAR	LYN	MAD2L1	MARCO	MCM2	MCM3	MCM4	MCM5	MCM6	MCM7	MEFV	MELK	MEP1A	MET	MKI67	MLH1	MMP14	MMS22L	MOGAT2	MRE11	MS4A12	MSH2	MSR1	MTHFD2	MXD1	MXD3	MYBL2	MYC	MYL12B	MYL6	MYO7B	NAA38	NAMPT	NAP1L1	NASP	NBN	NCAPD2	NDP	NEAT1	NFKB1	NFKBIA	NLRP3	NME1	NMI	NMUR1	NOD2	NOLC1	NOP56	NPC1	NPC1L1	NPFFR2	NUDT21	NUP107	NUP153	NUP205	OLR1	OPRK1	ORC2	ORC6	OSM	OSMR	P2RX4	P2RX7	P2RY2	PA2G4	PAICS	PAN2	PCDH7	PCNA	PDE4B	PDPN	PDS5B	PHF5A	PHGR1	PIK3R5	PKIB	PLAC8	PLAUR	PLK1	PLK4	PLS1	PMS2	PNLIP	PNN	POLA2	POLD1	POLD2	POLD3	POLE	POLE4	POP7	PPM1D	PPP1R8	PRAP1	PRDX4	PRDX6	PRIM2	PRKDC	PROK2	PRPS1	PSEN1	PSIP1	PSMC3IP	PTAFR	PTGER2	PTGER4	PTGIR	PTPRE	PTTG1	PVR	RACGAP1	RAD1	RAD21	RAD50	RAD51AP1	RAD51C	RAN	RANBP1	RASGRP1	RBBP7	RELA	RFC1	RFC2	RFC3	RGS1	RGS16	RHOG	RIPK2	RNASEH2A	RNF144B	RPA1	RPA2	RPA3	RRM2	RTP4	SCARB1	SCARF1	SCN1B	SELE	SELENOS	SELL	SEMA4D	SERPINE1	SGMS2	SHMT1	SLAMF1	SLBP	SLC11A2	SLC1A2	SLC26A3	SLC26A6	SLC28A2	SLC2A5	SLC31A1	SLC31A2	SLC46A1	SLC4A4	SLC51B	SLC5A1	SLC7A1	SLC7A2	SMC1A	SMC3	SMC4	SMC6	SNRPB	SOAT2	SPAG5	SPC24	SPC25	SPHK1	SRI	SRSF1	SRSF2	SSRP1	STAB1	STAG1	STMN1	SUV39H1	SYNCRIP	TACC3	TACR1	TACR3	TAPBP	TCF19	TFRC	TIMELESS	TIMP1	TIPIN	TJP2	TK1	TLR1	TLR2	TLR3	TMIGD1	TMPO	TMSB4X	TNFAIP6	TNFRSF1B	TNFRSF9	TNFSF10	TNFSF15	TNFSF9	TOP2A	TP53	TPBG	TRA2B	TRIP13	TUBB	TUBG1	UBE2S	UBE2T	UBR7	UGCG	UNG	USH1C	USP1	VDR	VIL1	VIP	WDR90	WEE1	XPO1	XRCC6	ZW10
CID003352-2	0.22204942129289237	-1.3629130794282636	-1.3629130794282636	6.302422837756913	4.745611377349905	5.080030416420465	4.191675772249374	-1.3629130794282636	8.02725587677192	4.418446634096396	3.5912832309586116	5.692369356072926	3.9224891394339845	5.080030416420465	1.8070119220140488	4.903873461266637	3.1606488766287493	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	6.136932807654942	-1.3629130794282636	2.543977516180255	0.22204942129289237	-1.3629130794282636	8.696431381396161	6.908549948476111	7.262795763636202	6.152786758855779	2.7245497618220758	-1.3629130794282636	-1.3629130794282636	0.22204942129289237	1.4444418426293404	1.8070119220140488	-1.3629130794282636	0.9590150154590987	0.22204942129289237	1.8070119220140488	4.786834040076418	6.771513240792663	-1.3629130794282636	0.22204942129289237	-1.3629130794282636	9.592010212602057	-1.3629130794282636	3.99463892518982	3.4950679156993085	-1.3629130794282636	9.095493533808268	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	1.8070119220140488	4.128940016901411	-1.3629130794282636	4.191675772249374	-1.3629130794282636	2.543977516180255	1.4444418426293404	8.772796206676135	1.4444418426293404	-1.3629130794282636	4.567824258134623	-1.3629130794282636	-1.3629130794282636	3.1606488766287493	2.0965185392090335	2.0965185392090335	8.005593382079429	9.429063741470426	-1.3629130794282636	0.9590150154590987	8.094467799644272	4.567824258134623	2.885014434015322	0.9590150154590987	-1.3629130794282636	10.373911619670602	0.22204942129289237	-1.3629130794282636	2.3375266387128284	0.22204942129289237	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	3.4950679156993085	1.8070119220140488	1.8070119220140488	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	3.391974422735205	2.0965185392090335	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	5.080030416420465	-1.3629130794282636	-1.3629130794282636	0.22204942129289237	-1.3629130794282636	-1.3629130794282636	3.1606488766287493	-1.3629130794282636	0.22204942129289237	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	2.3375266387128284	0.22204942129289237	4.826911479451754	3.4950679156993085	6.088298032404065	-1.3629130794282636	0.9590150154590987	-1.3629130794282636	1.8070119220140488	2.3375266387128284	-1.3629130794282636	4.365007375134936	-1.3629130794282636	-1.3629130794282636	6.729844061491589	3.391974422735205	4.614366844071653	4.191675772249374	0.9590150154590987	-1.3629130794282636	4.614366844071653	6.385279770161197	0.22204942129289237	3.280943110346461	2.543977516180255	8.909716705548107	7.381920758071282	4.903873461266637	12.982284231229086	7.839210744402197	3.391974422735205	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	12.159055347809481	10.962673465782306	6.424989479963168	-1.3629130794282636	4.191675772249374	9.250876385044316	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	0.9590150154590987	5.602871205233823	-1.3629130794282636	0.22204942129289237	-1.3629130794282636	2.7245497618220758	5.176245731679767	9.750177904014118	2.7245497618220758	6.385279770161197	-1.3629130794282636	-1.3629130794282636	6.104692470654734	-1.3629130794282636	7.485709861001074	5.713902517622567	5.53190468387968	3.280943110346461	2.885014434015322	5.949969875856092	-1.3629130794282636	4.519729969933578	-1.3629130794282636	4.365007375134936	3.9224891394339845	1.4444418426293404	0.22204942129289237	0.22204942129289237	11.73363737444466	4.745611377349905	4.703176111029509	6.5618994241775175	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	2.3375266387128284	2.885014434015322	7.6172264982108935	-1.3629130794282636	0.22204942129289237	2.7245497618220758	-1.3629130794282636	0.22204942129289237	5.144881560770433	-1.3629130794282636	-1.3629130794282636	3.8465402862006863	3.0294043433504965	3.5912832309586116	2.543977516180255	4.8659056110676175	7.673260533125221	4.940867668748839	-1.3629130794282636	-1.3629130794282636	1.4444418426293404	8.578134526912317	0.22204942129289237	2.0965185392090335	-1.3629130794282636	3.0294043433504965	-1.3629130794282636	5.080030416420465	0.9590150154590987	-1.3629130794282636	-1.3629130794282636	9.64481503520399	3.1606488766287493	-1.3629130794282636	3.766369937516703	0.22204942129289237	0.22204942129289237	6.273711541115385	-1.3629130794282636	2.0965185392090335	0.9590150154590987	7.8538327787670426	-1.3629130794282636	2.3375266387128284	4.519729969933578	-1.3629130794282636	6.104692470654734	0.22204942129289237	0.9590150154590987	4.418446634096396	0.9590150154590987	-1.3629130794282636	-1.3629130794282636	2.3375266387128284	0.9590150154590987	0.9590150154590987	-1.3629130794282636	2.7245497618220758	-1.3629130794282636	0.9590150154590987	7.673260533125221	5.796958257350126	0.22204942129289237	2.0965185392090335	4.309512262543231	0.22204942129289237	5.931707669463363	0.9590150154590987	7.140912658567487	0.22204942129289237	-1.3629130794282636	3.280943110346461	8.589828167758224	1.4444418426293404	0.22204942129289237	2.0965185392090335	10.556322706600083	10.54284997017453	7.428249809126754	5.236999762758864	7.164563926632132	2.885014434015322	4.786834040076418	2.7245497618220758	1.4444418426293404	-1.3629130794282636	12.863875393334718	4.128940016901411	8.005593382079429	-1.3629130794282636	3.0294043433504965	4.659454733600191	-1.3629130794282636	0.22204942129289237	2.0965185392090335	3.0294043433504965	4.365007375134936	-1.3629130794282636	-1.3629130794282636	3.391974422735205	3.0294043433504965	3.5912832309586116	1.4444418426293404	0.22204942129289237	-1.3629130794282636	2.3375266387128284	-1.3629130794282636	-1.3629130794282636	3.9224891394339845	6.398638153016216	-1.3629130794282636	3.9224891394339845	3.8465402862006863	0.9590150154590987	2.7245497618220758	2.3375266387128284	3.766369937516703	1.8070119220140488	-1.3629130794282636	3.9224891394339845	3.4950679156993085	13.586959216272977	0.22204942129289237	6.936294938959016	11.09728681563132	7.401958511307827	0.22204942129289237	-1.3629130794282636	9.002315769823282	1.4444418426293404	-1.3629130794282636	6.071715148208461	-1.3629130794282636	-1.3629130794282636	2.543977516180255	3.766369937516703	3.766369937516703	3.5912832309586116	3.280943110346461	3.68148103993019	3.8465402862006863	5.968003798686353	5.323587447754955	8.74691757485053	2.543977516180255	2.885014434015322	0.22204942129289237	0.22204942129289237	5.692369356072926	3.280943110346461	1.8070119220140488	1.4444418426293404	-1.3629130794282636	3.5912832309586116	0.22204942129289237	3.68148103993019	-1.3629130794282636	3.0294043433504965	-1.3629130794282636	2.3375266387128284	6.41187398017291	0.9590150154590987	0.22204942129289237	1.8070119220140488	5.913211325845974	3.99463892518982	-1.3629130794282636	4.365007375134936	4.519729969933578	3.68148103993019	2.543977516180255	-1.3629130794282636	3.1606488766287493	0.22204942129289237	6.273711541115385	3.1606488766287493	0.22204942129289237	-1.3629130794282636	3.5912832309586116	2.0965185392090335	5.206942528902684	-1.3629130794282636	1.8070119220140488	3.9224891394339845	0.9590150154590987	0.9590150154590987	0.22204942129289237	7.956759041518731	-1.3629130794282636	-1.3629130794282636	1.8070119220140488	4.826911479451754	0.22204942129289237	0.9590150154590987	4.191675772249374	3.9224891394339845	0.22204942129289237	11.562826784909383	5.112820351538135	1.4444418426293404	-1.3629130794282636	5.351332438237859	1.4444418426293404	-1.3629130794282636	6.79190502962384	6.972477275265661	5.378553906972883	0.22204942129289237	-1.3629130794282636	3.5912832309586116	4.786834040076418	3.9224891394339845	4.191675772249374	5.080030416420465	-1.3629130794282636	0.22204942129289237	-1.3629130794282636	-1.3629130794282636	0.22204942129289237	9.347032300804234	4.191675772249374	5.968003798686353	1.4444418426293404	0.9590150154590987	4.659454733600191	0.22204942129289237	-1.3629130794282636	4.903873461266637	-1.3629130794282636	-1.3629130794282636	-1.3629130794282636	8.216402858151751	-1.3629130794282636	5.913211325845974	0.22204942129289237	8.699133058292228	1.4444418426293404	2.885014434015322	2.7245497618220758	-1.3629130794282636	0.22204942129289237	4.614366844071653	5.351332438237859	4.251796764686945	12.541627466726117	0.22204942129289237	4.614366844071653	-1.3629130794282636	7.947699702231264	2.543977516180255	2.0965185392090335	0.22204942129289237	2.0965185392090335	3.9224891394339845	5.856255441033898	0.22204942129289237	5.431502786921842	2.3375266387128284	3.9224891394339845	0.22204942129289237	3.1606488766287493	6.450868111788774	0.9590150154590987	6.664992917141621	3.391974422735205	6.463635407862651	6.488835961987794	-1.3629130794282636	2.0965185392090335	4.128940016901411	4.659454733600191	5.431502786921842	-1.3629130794282636
CID003354-1	1.7840877117525902	-2.3033751294977494	0.018552965389613044	5.114477385388148	4.438091856903398	4.139568366350979	2.554605865629823	-2.3033751294977494	5.2280063310185625	3.5792679198640918	3.886449429382268	5.778773911856122	2.9060782361312003	6.1683000848942955	0.018552965389613044	4.438091856903398	3.5792679198640918	-0.7184126287765933	-2.3033751294977494	-2.3033751294977494	-2.3033751294977494	7.287211920417285	-2.3033751294977494	3.3690502124737463	1.7840877117525902	2.3404810602769754	7.029780220812867	5.789382011422103	5.212324708786293	3.8051493272804198	3.2512137221798882	0.5039797925598547	-2.3033751294977494	2.4515123726657193	0.5039797925598547	1.156056489139548	2.650821180889126	1.3970645886433428	0.5039797925598547	0.5039797925598547	0.5039797925598547	8.43387221352999	0.866549871944563	-2.3033751294977494	2.2201868265592637	10.423481625952979	-0.7184126287765933	3.1884779668319254	4.6391393758414905	-2.3033751294977494	6.067312277309468	-2.3033751294977494	-2.3033751294977494	0.018552965389613044	-2.3033751294977494	2.554605865629823	1.7840877117525902	1.6035154661107691	-2.3033751294977494	3.2512137221798882	-0.7184126287765933	1.3970645886433428	1.156056489139548	6.630315525454485	3.311334714617459	-2.3033751294977494	2.9060782361312003	2.741018989860704	1.3970645886433428	1.7840877117525902	1.156056489139548	2.2201868265592637	4.566989590085655	7.48615851547261	1.3970645886433428	4.383125397685469	6.6420687068801625	4.542114921446625	-0.7184126287765933	0.5039797925598547	2.4515123726657193	7.625883279139224	0.5039797925598547	-0.7184126287765933	3.673904794002167	3.3690502124737463	1.7840877117525902	0.018552965389613044	0.5039797925598547	4.235783681610282	5.668168424453023	4.32598149058186	-2.3033751294977494	-2.3033751294977494	-2.3033751294977494	3.846371990006933	2.741018989860704	-2.3033751294977494	-2.3033751294977494	-2.3033751294977494	4.139568366350979	2.3404810602769754	-0.7184126287765933	-2.3033751294977494	-0.7184126287765933	-2.3033751294977494	4.000405618679354	-2.3033751294977494	-2.3033751294977494	-2.3033751294977494	-2.3033751294977494	0.5039797925598547	2.554605865629823	-2.3033751294977494	6.659520875839511	5.212324708786293	6.277825452427208	0.018552965389613044	0.866549871944563	0.866549871944563	4.000405618679354	2.3404810602769754	0.018552965389613044	6.1519520908068115	1.6035154661107691	-2.3033751294977494	8.450677238031176	3.846371990006933	4.410870388168373	4.730047872039701	0.5039797925598547	-2.3033751294977494	5.027541748616867	5.303955184251861	0.018552965389613044	3.9254435609981315	3.5295148846669924	8.121840773801635	5.274053698537999	1.9445523839458363	13.265620062849283	5.891381724924498	5.318676689958627	-2.3033751294977494	-2.3033751294977494	-2.3033751294977494	10.848117153847578	9.669245732560995	6.058568644237492	-2.3033751294977494	3.718992683530705	6.6005067162384305	0.5039797925598547	1.3970645886433428	0.866549871944563	-0.7184126287765933	5.968087898406625	0.018552965389613044	1.3970645886433428	-2.3033751294977494	0.018552965389613044	5.920626544700355	7.819452865309918	4.836176222901044	7.540545921791285	-2.3033751294977494	-0.7184126287765933	7.091087565112567	3.1884779668319254	5.0803291629763025	4.542114921446625	6.049771696000334	5.724530867072135	5.303955184251861	9.217734514153584	0.018552965389613044	6.315010372760857	-2.3033751294977494	4.139568366350979	3.311334714617459	0.018552965389613044	-2.3033751294977494	1.156056489139548	8.144741175911713	4.32598149058186	3.846371990006933	4.707852125925505	-2.3033751294977494	0.5039797925598547	-2.3033751294977494	0.018552965389613044	1.3970645886433428	5.318676689958627	-0.7184126287765933	-2.3033751294977494	0.866549871944563	1.156056489139548	-2.3033751294977494	4.204419510700947	-2.3033751294977494	0.866549871944563	5.535828658599194	3.054176875120334	4.464809195279177	-2.3033751294977494	4.32598149058186	6.351260899030218	4.204419510700947	-0.7184126287765933	-0.7184126287765933	2.741018989860704	7.443139191640714	-2.3033751294977494	2.4515123726657193	-2.3033751294977494	4.32598149058186	-0.7184126287765933	4.383125397685469	4.815565943225758	0.5039797925598547	-0.7184126287765933	8.575442155116479	3.673904794002167	-0.7184126287765933	4.915793390964412	-0.7184126287765933	-2.3033751294977494	5.901196014751454	-0.7184126287765933	1.7840877117525902	2.088942293281011	7.2142942586360626	4.071664301849175	1.7840877117525902	4.915793390964412	-2.3033751294977494	6.1519520908068115	0.866549871944563	3.2512137221798882	2.2201868265592637	2.3404810602769754	-2.3033751294977494	2.554605865629823	4.106015806639952	3.054176875120334	4.036474873386876	2.554605865629823	4.491040736852357	-2.3033751294977494	1.6035154661107691	4.972749275776488	3.054176875120334	2.4515123726657193	2.554605865629823	2.088942293281011	1.9445523839458363	5.318676689958627	2.741018989860704	6.7761096543290655	2.9060782361312003	-2.3033751294977494	3.1884779668319254	5.58536811940051	1.3970645886433428	1.156056489139548	5.597491678482999	8.752585104954544	10.130471078945074	5.679618445196561	6.749192921306404	6.414301293568647	5.333249491045899	6.049771696000334	3.5295148846669924	1.9445523839458363	-2.3033751294977494	10.422630101630848	4.491040736852357	8.303030083200035	-2.3033751294977494	6.192479897389422	4.172358301468648	-2.3033751294977494	-2.3033751294977494	4.000405618679354	5.87155055300293	2.825907887447217	-2.3033751294977494	-2.3033751294977494	4.438091856903398	2.9060782361312003	2.741018989860704	2.650821180889126	-2.3033751294977494	-2.3033751294977494	2.741018989860704	2.554605865629823	-2.3033751294977494	-0.7184126287765933	4.438091856903398	-2.3033751294977494	1.7840877117525902	6.594470326507762	4.836176222901044	3.054176875120334	-2.3033751294977494	5.097504306784435	0.018552965389613044	-0.7184126287765933	2.9060782361312003	4.410870388168373	13.472363737145711	-2.3033751294977494	7.353049733780031	8.11342239810831	5.14783598233458	0.866549871944563	0.018552965389613044	6.513608493757632	1.7840877117525902	-2.3033751294977494	6.828481831111043	0.018552965389613044	2.2201868265592637	5.14783598233458	3.3690502124737463	2.4515123726657193	5.2280063310185625	4.204419510700947	3.42454532506545	2.9060782361312003	4.5168038329174385	5.621437374108031	7.099636894077247	1.7840877117525902	4.354836353254045	-2.3033751294977494	1.6035154661107691	5.212324708786293	4.172358301468648	0.866549871944563	-2.3033751294977494	1.9445523839458363	4.615488107776845	-2.3033751294977494	2.088942293281011	4.2965377126893785	2.9060782361312003	0.018552965389613044	2.825907887447217	5.14783598233458	2.2201868265592637	0.018552965389613044	2.741018989860704	7.4330268018205405	6.6065179542722925	0.018552965389613044	4.896297215338615	4.139568366350979	3.963411411197152	3.311334714617459	1.3970645886433428	1.3970645886433428	1.156056489139548	4.204419510700947	2.2201868265592637	1.156056489139548	0.5039797925598547	2.9060782361312003	2.9060782361312003	4.836176222901044	0.866549871944563	1.7840877117525902	2.4515123726657193	1.7840877117525902	-2.3033751294977494	-2.3033751294977494	6.688146716577946	-2.3033751294977494	0.5039797925598547	-2.3033751294977494	4.491040736852357	4.071664301849175	-2.3033751294977494	4.876533960517185	2.4515123726657193	-2.3033751294977494	8.47880406433346	4.2664804788331985	-2.3033751294977494	1.6035154661107691	4.071664301849175	2.2201868265592637	0.5039797925598547	6.372581903444	6.058568644237492	3.2512137221798882	3.42454532506545	-0.7184126287765933	4.000405618679354	4.491040736852357	3.718992683530705	3.886449429382268	7.029780220812867	-2.3033751294977494	0.5039797925598547	0.5039797925598547	0.5039797925598547	0.018552965389613044	8.592200152882935	5.621437374108031	7.233843271040847	4.6391393758414905	-0.7184126287765933	3.054176875120334	4.836176222901044	0.018552965389613044	5.841283113334133	0.866549871944563	-0.7184126287765933	-2.3033751294977494	6.937416202664208	0.5039797925598547	6.17640513453135	1.6035154661107691	1.9445523839458363	2.4515123726657193	1.9445523839458363	4.235783681610282	0.018552965389613044	-2.3033751294977494	0.866549871944563	2.4515123726657193	4.5168038329174385	10.767584347429816	-2.3033751294977494	0.866549871944563	-2.3033751294977494	5.724530867072135	1.156056489139548	1.3970645886433428	2.088942293281011	3.47798458402691	3.1884779668319254	6.76001995179076	0.5039797925598547	5.746473419952812	3.054176875120334	5.45817610294673	3.311334714617459	2.825907887447217	4.7519073060034405	4.204419510700947	5.58536811940051	3.5792679198640918	5.891381724924498	6.7382840221394655	-2.3033751294977494	2.825907887447217	5.403984002583133	4.915793390964412	6.351260899030218	1.6035154661107691
