branch	metric	n	remission	nonremission	mean_remission	mean_nonremission	estimate	se	lower	upper	p_OLS	se_HC3	lower_HC3	upper_HC3	p_HC3	p_exact_permutation
joint_primary_site_then_patient_set	delta_ct_logit_epi	16	6	10	-0.232610103646541	-0.0293932693077089	-0.203216834338832	0.288785274010588	-0.822599645703436	0.416165977025772	0.493161058952715	0.331325799472184	-0.913839998410496	0.507406329732832	0.549484324994681	0.487262737262737
joint_primary_site_then_patient_set	delta_ct_state_score	16	6	10	1.76825296330389	-0.788034252579381	2.55628721588327	0.600917602063096	1.26744714244285	3.84512728932369	0.00080194193023619	0.638053286160417	1.1877990215442	3.92477541022234	0.00129967560449113	0.0004995004995005
joint_primary_site_then_patient_set	composition_contribution	16	6	10	-0.107675472752604	0.0337633903545496	-0.141438863107153	0.182805731496455	-0.533518162495825	0.250640436281519	0.451969312269486	0.16733530858863	-0.500337405386664	0.217459679172357	0.412188595023362	0.464035964035964
joint_primary_site_then_patient_set	within_state_contribution	16	6	10	0.690522764329275	-0.792625629230303	1.48314839355958	0.523406434897076	0.360553239621814	2.60574354749734	0.0132710445059633	0.489260178368993	0.433789676065473	2.53250711105369	0.00897477281127019	0.0156093906093906
